hotel_id,Hotel Property,Arrival Date,Year,Arrival Months,Seasons,country,available Rooms,Room Sold,occupancy,ADR,market_segment,distribution_channel,to_name,company,Revenue,customer_type,lead_time,reservation_status_date,Reservation Status,Projected PickUp 
4,Michamvi Property,29/05/20,2020,May,Low Season,UK,18,19,1.1,155.71,Group,OTA,ZanziTours,Company B,2958.52,Transient,273,08/08/20,Confirmed,6
7,Mwezi Property,29/05/20,2020,May,Low Season,SG,22,24,1.1,171.53,Group,Direct,Sunset Ltd,Company C,4116.77,Transient,60,10/03/21,Confirmed,7
3,Nur Property,29/05/20,2020,May,Low Season,SK,17,18,1.1,154.52,Corporate,OTA,Sunset Ltd,Company B,2781.44,Transient,11,29/04/21,Confirmed,8
1,Kasha Property,30/05/20,2020,May,Low Season,BR,6,6,1,374.43,Corporate,TA/TO,ZanziTours,,2246.58,Transient,36,05/04/21,Confirmed,7
2,Casa Property,30/05/20,2020,May,Low Season,UK,14,14,1,168.98,Business,OTA,TO Africa,,2365.66,Transient,125,07/01/21,Confirmed,8
6,Fun Property,30/05/20,2020,May,Low Season,US,20,22,1.1,128.33,Leisure,OTA,Sunset Ltd,Company A,2823.24,Transient,34,09/04/21,Confirmed,8
5,Loop Property,30/05/20,2020,May,Low Season,LV,17,18,1.1,140.91,Business,Direct,Oceanic Travels,Company C,2536.43,Transient,69,06/03/21,Confirmed,7
4,Michamvi Property,30/05/20,2020,May,Low Season,CH,18,19,1.1,141.6,Leisure,Group,TO Africa,,2690.47,Transient,11,04/05/21,Confirmed,8
7,Mwezi Property,30/05/20,2020,May,Low Season,ZA,22,22,1,172.49,Business,TA/TO,TO Africa,Company C,3794.84,Transient,273,16/08/20,Confirmed,8
3,Nur Property,30/05/20,2020,May,Low Season,ZA,17,18,1.1,133.5,Group,Direct,TO Africa,,2403.06,Contract,109,28/01/21,Confirmed,6
1,Kasha Property,31/05/20,2020,May,Low Season,DE,6,6,1,443.69,Group,Group,TO Africa,,2662.14,Transient,8,10/05/21,Confirmed,6
2,Casa Property,31/05/20,2020,May,Low Season,NL,14,15,1.1,126.53,Leisure,TA/TO,Oceanic Travels,Company A,1897.95,Transient,19,30/04/21,Confirmed,7
6,Fun Property,31/05/20,2020,May,Low Season,RO,20,17,0.9,134.45,Group,TA/TO,Oceanic Travels,Company C,2285.73,Transient,74,07/03/21,Confirmed,8
5,Loop Property,31/05/20,2020,May,Low Season,SG,17,18,1.1,130.96,Leisure,Direct,ZanziTours,Company B,2357.19,Transient,37,14/04/21,Confirmed,7
4,Michamvi Property,31/05/20,2020,May,Low Season,SG,18,17,0.9,143.74,Leisure,OTA,Oceanic Travels,Company B,2443.54,Transient,2,20/05/21,Confirmed,7
7,Mwezi Property,31/05/20,2020,May,Low Season,DK,22,21,1,158.17,Leisure,OTA,Oceanic Travels,Company C,3321.5,Transient,29,24/04/21,Confirmed,7
3,Nur Property,31/05/20,2020,May,Low Season,SG,17,18,1.1,168.92,Leisure,Corporate,Oceanic Travels,Company B,3040.62,Transient,13,11/05/21,Confirmed,7
1,Kasha Property,01/06/20,2020,Jun,Shoulder Season,DK,6,6,1,524.64,Corporate,OTA,ZanziTours,Company B,3147.85,Transient,10,15/05/21,Confirmed,7
2,Casa Property,01/06/20,2020,Jun,Shoulder Season,BE,14,15,1.1,196.59,Leisure,Website,TO Africa,Company C,2948.87,Transient,104,11/02/21,Confirmed,7
6,Fun Property,01/06/20,2020,Jun,Shoulder Season,FR,20,22,1.1,173.99,Group,Website,Sunset Ltd,,3827.72,Transient,108,08/02/21,Confirmed,7
5,Loop Property,01/06/20,2020,Jun,Shoulder Season,AE,17,18,1.1,209.5,Group,Group,TO Africa,,3770.94,Transient,54,04/04/21,Confirmed,7
4,Michamvi Property,01/06/20,2020,Jun,Shoulder Season,CH,18,19,1.1,156.38,Corporate,Website,TO Africa,Company C,2971.13,Transient,276,26/08/20,Confirmed,7
7,Mwezi Property,01/06/20,2020,Jun,Shoulder Season,SI,22,24,1.1,211.31,Group,Direct,Oceanic Travels,,5071.37,Transient,64,27/03/21,Confirmed,8
3,Nur Property,01/06/20,2020,Jun,Shoulder Season,LU,17,18,1.1,224.23,Leisure,TA/TO,TO Africa,Company B,4036.23,Transient,7,24/05/21,Confirmed,8
1,Kasha Property,02/06/20,2020,Jun,Shoulder Season,NL,6,6,1,591.76,Business,TA/TO,ZanziTours,,3550.54,Transient,104,17/01/22,Confirmed,8
2,Casa Property,02/06/20,2020,Jun,Shoulder Season,RO,14,15,1.1,182.72,Corporate,Website,Oceanic Travels,Company C,2740.79,Transient,46,17/03/22,Confirmed,8
6,Fun Property,02/06/20,2020,Jun,Shoulder Season,AT,20,22,1.1,191.7,Group,TA/TO,TO Africa,Company A,4217.38,TransientParty,169,15/11/21,Confirmed,7
5,Loop Property,02/06/20,2020,Jun,Shoulder Season,SG,17,18,1.1,166.17,Leisure,Group,ZanziTours,Company B,2991.02,TransientParty,32,02/04/22,Confirmed,8
4,Michamvi Property,02/06/20,2020,Jun,Shoulder Season,SG,18,19,1.1,191.04,Business,OTA,Sunset Ltd,Company A,3629.81,Transient,129,27/12/21,Confirmed,7
7,Mwezi Property,02/06/20,2020,Jun,Shoulder Season,SI,22,24,1.1,163.68,Group,OTA,Oceanic Travels,,3928.22,Transient,122,04/01/22,Confirmed,8
3,Nur Property,02/06/20,2020,Jun,Shoulder Season,UK,17,18,1.1,178.51,Business,Website,Oceanic Travels,Company B,3213.16,Transient,81,15/02/22,Confirmed,8
1,Kasha Property,03/06/20,2020,Jun,Shoulder Season,AU,6,6,1,521.85,Leisure,Website,Sunset Ltd,Company C,3131.12,Transient,58,11/03/22,Confirmed,8
2,Casa Property,03/06/20,2020,Jun,Shoulder Season,SG,14,15,1.1,186.59,Group,OTA,Oceanic Travels,Company B,2798.89,Transient,60,10/03/22,Confirmed,7
6,Fun Property,03/06/20,2020,Jun,Shoulder Season,RO,20,22,1.1,194.2,Corporate,OTA,Sunset Ltd,Company C,4272.3,Transient,83,16/02/22,Confirmed,7
5,Loop Property,03/06/20,2020,Jun,Shoulder Season,LU,17,18,1.1,190.43,Corporate,TA/TO,TO Africa,Company A,3427.68,Transient,98,02/02/22,Confirmed,7
4,Michamvi Property,03/06/20,2020,Jun,Shoulder Season,HU,18,19,1.1,162.19,Leisure,OTA,TO Africa,,3081.55,Transient,24,18/04/22,Confirmed,7
7,Mwezi Property,03/06/20,2020,Jun,Shoulder Season,DK,22,24,1.1,179.76,Business,OTA,TO Africa,Company C,4314.18,Transient,47,27/03/22,Confirmed,8
3,Nur Property,03/06/20,2020,Jun,Shoulder Season,LU,17,18,1.1,217.67,Group,Group,Oceanic Travels,Company B,3918.01,Transient,130,04/01/22,Confirmed,7
1,Kasha Property,04/06/20,2020,Jun,Shoulder Season,DE,6,6,1,528.71,Business,Website,ZanziTours,,3172.24,Transient,308,11/07/21,Confirmed,8
2,Casa Property,04/06/20,2020,Jun,Shoulder Season,BE,14,15,1.1,182.03,Leisure,OTA,Sunset Ltd,Company B,2730.51,Transient,262,27/08/21,Confirmed,7
6,Fun Property,04/06/20,2020,Jun,Shoulder Season,UK,20,22,1.1,182.08,Corporate,OTA,Sunset Ltd,Company C,4005.78,Transient,30,17/04/22,Confirmed,8
5,Loop Property,04/06/20,2020,Jun,Shoulder Season,CA,17,18,1.1,208.56,Leisure,OTA,Oceanic Travels,,3754.03,Transient,4,14/05/22,Confirmed,8
4,Michamvi Property,04/06/20,2020,Jun,Shoulder Season,CN,18,19,1.1,185.53,Business,OTA,Sunset Ltd,,3525.06,Transient,51,29/03/22,Confirmed,8
7,Mwezi Property,04/06/20,2020,Jun,Shoulder Season,CN,22,24,1.1,184.45,Leisure,TA/TO,Sunset Ltd,Company C,4426.89,Transient,1,19/05/22,Confirmed,8
3,Nur Property,04/06/20,2020,Jun,Shoulder Season,PL,17,18,1.1,180.55,Leisure,Group,Sunset Ltd,Company B,3249.95,Transient,239,24/09/21,Confirmed,8
1,Kasha Property,05/06/20,2020,Jun,Shoulder Season,SG,6,6,1,591.03,Group,OTA,Oceanic Travels,,3546.19,Transient,47,05/04/22,Confirmed,8
2,Casa Property,05/06/20,2020,Jun,Shoulder Season,RO,14,15,1.1,178.96,Group,OTA,Oceanic Travels,Company C,2684.35,Transient,305,22/07/21,Confirmed,7
6,Fun Property,05/06/20,2020,Jun,Shoulder Season,PL,20,22,1.1,177.65,Leisure,Direct,TO Africa,Company B,3908.36,Transient,85,28/02/22,Confirmed,7
5,Loop Property,05/06/20,2020,Jun,Shoulder Season,CA,17,18,1.1,208.61,Leisure,TA/TO,TO Africa,Company B,3755.04,Transient,22,03/05/22,Confirmed,8
4,Michamvi Property,05/06/20,2020,Jun,Shoulder Season,IE,18,19,1.1,176.95,Corporate,Direct,TO Africa,Company A,3362.12,Transient,54,02/04/22,Confirmed,8
7,Mwezi Property,05/06/20,2020,Jun,Shoulder Season,UK,22,24,1.1,194.17,Business,OTA,ZanziTours,Company C,4660.02,Transient,13,14/05/22,Confirmed,8
3,Nur Property,05/06/20,2020,Jun,Shoulder Season,LU,17,18,1.1,228.24,Group,TA/TO,Oceanic Travels,Company A,4108.41,Transient,27,01/05/22,Confirmed,7
1,Kasha Property,06/06/20,2020,Jun,Shoulder Season,LU,6,6,1,574.4,Leisure,OTA,TO Africa,Company C,3446.43,Transient,279,23/08/21,Confirmed,7
2,Casa Property,06/06/20,2020,Jun,Shoulder Season,UK,14,15,1.1,169.58,Leisure,OTA,Sunset Ltd,Company B,2543.66,Transient,50,10/04/22,Confirmed,8
6,Fun Property,06/06/20,2020,Jun,Shoulder Season,LT,20,22,1.1,215.88,Business,Website,Sunset Ltd,,4749.41,Transient,21,10/05/22,Confirmed,8
5,Loop Property,06/06/20,2020,Jun,Shoulder Season,AT,17,18,1.1,169.05,Group,Group,Oceanic Travels,Company B,3042.88,Sergenti big Cat,33,29/03/14,Confirmed,2
4,Michamvi Property,06/06/20,2020,Jun,Shoulder Season,UK,18,19,1.1,226.8,Corporate,Website,Oceanic Travels,Company A,4309.15,Sergenti big Cat,157,26/11/13,Confirmed,1
7,Mwezi Property,06/06/20,2020,Jun,Shoulder Season,CH,22,23,1,161.44,Business,OTA,ZanziTours,Company C,3713.22,Sergenti big Cat,72,20/02/14,Confirmed,0
3,Nur Property,06/06/20,2020,Jun,Shoulder Season,BG,17,18,1.1,233.24,Business,TA/TO,ZanziTours,Company C,4198.39,Sergenti big Cat,5,29/04/14,Confirmed,1
1,Kasha Property,07/06/20,2020,Jun,Shoulder Season,SK,6,6,1,529.1,Leisure,TA/TO,Oceanic Travels,,3174.62,Sergenti big Cat,26,09/04/14,Confirmed,2
2,Casa Property,07/06/20,2020,Jun,Shoulder Season,CH,14,15,1.1,182.09,Group,Website,ZanziTours,,2731.29,Leopard Travel,17,19/04/14,Confirmed,0
6,Fun Property,07/06/20,2020,Jun,Shoulder Season,LU,20,22,1.1,193.66,Business,OTA,Oceanic Travels,Company C,4260.62,Leopard Travel,4,03/05/14,Confirmed,2
5,Loop Property,07/06/20,2020,Jun,Shoulder Season,NL,17,18,1.1,203.56,Leisure,Website,TO Africa,Company C,3664.1,Leopard Travel,88,09/02/14,Confirmed,2
4,Michamvi Property,07/06/20,2020,Jun,Shoulder Season,CZ,18,19,1.1,185.73,Leisure,OTA,Oceanic Travels,Company C,3528.95,Leopard Travel,210,11/10/13,Confirmed,0
7,Mwezi Property,07/06/20,2020,Jun,Shoulder Season,DK,22,24,1.1,168.9,Group,Direct,ZanziTours,,4053.69,Zeinth Tours,157,04/12/13,Confirmed,0
3,Nur Property,07/06/20,2020,Jun,Shoulder Season,AT,17,18,1.1,204.71,Corporate,Direct,TO Africa,Company C,3684.87,Zeinth Tours,3,08/05/14,Confirmed,0
1,Kasha Property,08/06/20,2020,Jun,Shoulder Season,HU,6,6,1,659.18,Corporate,OTA,ZanziTours,,3955.07,Zeinth Tours,65,08/03/14,Confirmed,1
2,Casa Property,08/06/20,2020,Jun,Shoulder Season,FR,14,15,1.1,177.73,Corporate,TA/TO,TO Africa,Company C,2665.94,Zeinth Tours,1,12/05/14,Confirmed,0
6,Fun Property,08/06/20,2020,Jun,Shoulder Season,FR,20,22,1.1,165.3,Business,OTA,Oceanic Travels,Company A,3636.55,Zeinth Tours,66,09/03/14,Confirmed,1
5,Loop Property,08/06/20,2020,Jun,Shoulder Season,US,17,18,1.1,186.29,Group,Direct,ZanziTours,Company C,3353.21,Zeinth Tours,76,28/02/14,Confirmed,0
4,Michamvi Property,08/06/20,2020,Jun,Shoulder Season,DK,18,19,1.1,183.25,Group,OTA,TO Africa,Company A,3481.7,Zeinth Tours,102,03/02/14,Confirmed,1
7,Mwezi Property,08/06/20,2020,Jun,Shoulder Season,BG,22,24,1.1,197.16,Group,Group,TO Africa,Company B,4731.82,Zeinth Tours,6,11/05/14,Confirmed,0
3,Nur Property,08/06/20,2020,Jun,Shoulder Season,UK,17,18,1.1,190.56,Business,OTA,TO Africa,,3430.02,Zeinth Tours,118,20/01/14,Confirmed,0
1,Kasha Property,09/06/20,2020,Jun,Shoulder Season,CN,6,6,1,525.78,Business,Direct,Sunset Ltd,Company C,3154.67,Mojar Trvael,15,04/05/14,Confirmed,0
2,Casa Property,09/06/20,2020,Jun,Shoulder Season,ZA,14,15,1.1,194.92,Group,Group,TO Africa,Company C,2923.82,Mojar Trvael,80,01/03/14,Confirmed,2
6,Fun Property,09/06/20,2020,Jun,Shoulder Season,IE,20,22,1.1,204.34,Business,Corporate,ZanziTours,Company B,4495.43,Tanzania Advanture,230,03/10/13,Confirmed,2
5,Loop Property,09/06/20,2020,Jun,Shoulder Season,ZA,17,18,1.1,204.4,Group,OTA,TO Africa,,3679.15,Tanzania Advanture,305,21/07/13,Confirmed,1
4,Michamvi Property,09/06/20,2020,Jun,Shoulder Season,BE,18,19,1.1,214.85,Leisure,TA/TO,Sunset Ltd,,4082.24,Tanzania Advanture,96,16/02/14,Confirmed,1
7,Mwezi Property,09/06/20,2020,Jun,Shoulder Season,LV,22,24,1.1,206.39,Corporate,Group,Oceanic Travels,Company B,4953.41,Mount Kaliminjro  Safary,65,20/03/14,Confirmed,1
3,Nur Property,09/06/20,2020,Jun,Shoulder Season,UK,17,18,1.1,171.58,Leisure,Website,TO Africa,Company C,3088.4,Mount Kaliminjro  Safary,386,04/05/13,Confirmed,2
1,Kasha Property,10/06/20,2020,Jun,Shoulder Season,CH,6,6,1,527.74,Corporate,Website,Sunset Ltd,Company C,3166.41,Mount Kaliminjro  Safary,304,26/07/13,Confirmed,0
2,Casa Property,10/06/20,2020,Jun,Shoulder Season,NL,14,15,1.1,211.63,Business,OTA,Sunset Ltd,Company A,3174.49,Mount Kaliminjro  Safary,1,26/05/14,Confirmed,0
6,Fun Property,10/06/20,2020,Jun,Shoulder Season,ZA,20,22,1.1,213.75,Business,TA/TO,TO Africa,Company C,4702.43,Mount Kaliminjro  Safary,1,27/05/14,Confirmed,1
5,Loop Property,10/06/20,2020,Jun,Shoulder Season,ZA,17,18,1.1,183.41,Group,Group,Sunset Ltd,Company B,3301.46,Mount Kaliminjro  Safary,3,26/05/14,Confirmed,1
4,Michamvi Property,10/06/20,2020,Jun,Shoulder Season,EE,18,19,1.1,162.54,Corporate,OTA,ZanziTours,Company B,3088.32,Mount Kaliminjro  Safary,58,02/04/14,Confirmed,2
7,Mwezi Property,10/06/20,2020,Jun,Shoulder Season,CA,22,24,1.1,183.9,Group,Website,TO Africa,Company C,4413.68,Eco&Cultuer,105,15/02/14,Confirmed,1
3,Nur Property,10/06/20,2020,Jun,Shoulder Season,DK,17,18,1.1,207.07,Leisure,OTA,ZanziTours,Company A,3727.26,Transient,10,21/04/15,Confirmed,4
1,Kasha Property,11/06/20,2020,Jun,Shoulder Season,AE,6,6,1,506.8,Group,TA/TO,Sunset Ltd,Company A,3040.81,Transient,80,11/02/15,Confirmed,2
2,Casa Property,11/06/20,2020,Jun,Shoulder Season,CH,14,15,1.1,209.48,Business,OTA,Oceanic Travels,Company C,3142.19,Transient,1,02/05/15,Confirmed,2
6,Fun Property,11/06/20,2020,Jun,Shoulder Season,ZA,20,22,1.1,205.25,Group,TA/TO,Sunset Ltd,Company C,4515.55,Contract,0,04/05/15,Confirmed,3
5,Loop Property,11/06/20,2020,Jun,Shoulder Season,FR,17,18,1.1,193.87,Corporate,Website,TO Africa,,3489.68,Transient,55,11/03/15,Confirmed,10
4,Michamvi Property,11/06/20,2020,Jun,Shoulder Season,IE,18,19,1.1,216.95,Leisure,Website,ZanziTours,Company C,4122.04,Transient,74,21/02/15,Confirmed,10
7,Mwezi Property,11/06/20,2020,Jun,Shoulder Season,IE,22,24,1.1,217.22,Group,Direct,ZanziTours,Company C,5213.19,Transient,8,29/04/15,Confirmed,2
3,Nur Property,11/06/20,2020,Jun,Shoulder Season,CZ,17,18,1.1,198.61,Leisure,Website,Oceanic Travels,Company C,3574.93,Transient,69,28/02/15,Confirmed,7
1,Kasha Property,12/06/20,2020,Jun,Shoulder Season,IE,6,6,1,636.42,Group,OTA,TO Africa,,3818.49,Transient,2,07/05/15,Confirmed,3
2,Casa Property,12/06/20,2020,Jun,Shoulder Season,LU,14,15,1.1,193.32,Leisure,OTA,TO Africa,Company B,2899.84,Transient,23,17/04/15,Confirmed,10
6,Fun Property,12/06/20,2020,Jun,Shoulder Season,HU,20,22,1.1,192.01,Group,Direct,ZanziTours,,4224.19,Transient,80,20/02/15,Confirmed,10
5,Loop Property,12/06/20,2020,Jun,Shoulder Season,SI,17,18,1.1,189.09,Corporate,OTA,TO Africa,Company A,3403.69,Transient,151,12/12/14,Confirmed,2
4,Michamvi Property,12/06/20,2020,Jun,Shoulder Season,LT,18,19,1.1,196.05,Group,TA/TO,Oceanic Travels,Company A,3724.95,Transient,62,12/03/15,Confirmed,5
7,Mwezi Property,12/06/20,2020,Jun,Shoulder Season,AU,22,24,1.1,162.52,Group,OTA,ZanziTours,Company A,3900.52,Transient,317,01/07/14,Confirmed,3
3,Nur Property,12/06/20,2020,Jun,Shoulder Season,BE,17,18,1.1,200.73,Business,Direct,Sunset Ltd,,3613.19,Transient,118,17/01/15,Confirmed,2
1,Kasha Property,13/06/20,2020,Jun,Shoulder Season,LU,6,6,1,566.3,Business,Corporate,Oceanic Travels,Company A,3397.8,Transient,239,19/09/14,Confirmed,3
2,Casa Property,13/06/20,2020,Jun,Shoulder Season,ZA,14,15,1.1,213.74,Leisure,Direct,TO Africa,Company A,3206.09,Transient,39,08/04/15,Confirmed,10
6,Fun Property,13/06/20,2020,Jun,Shoulder Season,BG,20,22,1.1,211.79,Corporate,OTA,Oceanic Travels,,4659.35,Transient,29,19/04/15,Confirmed,4
5,Loop Property,13/06/20,2020,Jun,Shoulder Season,FR,17,18,1.1,208.03,Business,TA/TO,Sunset Ltd,Company B,3744.48,Transient,88,20/02/15,Confirmed,2
4,Michamvi Property,13/06/20,2020,Jun,Shoulder Season,LU,18,19,1.1,191.11,Group,Website,ZanziTours,,3631.14,Transient,42,08/04/15,Confirmed,4
7,Mwezi Property,13/06/20,2020,Jun,Shoulder Season,AT,22,24,1.1,216.53,Business,Website,Sunset Ltd,,5196.77,Transient,42,09/04/15,Confirmed,4
3,Nur Property,13/06/20,2020,Jun,Shoulder Season,BR,17,18,1.1,208.03,Leisure,TA/TO,ZanziTours,,3744.51,Transient,42,10/04/15,Confirmed,4
1,Kasha Property,14/06/20,2020,Jun,Shoulder Season,RO,6,6,1,519.24,Group,Direct,Oceanic Travels,Company B,3115.44,Contract,245,20/09/14,Confirmed,3
2,Casa Property,14/06/20,2020,Jun,Shoulder Season,FR,14,15,1.1,219.21,Group,OTA,Sunset Ltd,Company C,3288.17,Transient,46,08/04/15,Confirmed,4
6,Fun Property,14/06/20,2020,Jun,Shoulder Season,PL,20,22,1.1,181.58,Business,Group,Oceanic Travels,Company A,3994.77,Contract,12,13/05/15,Confirmed,10
5,Loop Property,14/06/20,2020,Jun,Shoulder Season,JP,17,18,1.1,176.54,Leisure,Direct,Oceanic Travels,,3177.8,Transient,32,24/04/15,Confirmed,3
4,Michamvi Property,14/06/20,2020,Jun,Shoulder Season,RO,18,19,1.1,195.2,Corporate,OTA,Sunset Ltd,Company C,3708.87,Transient,5,22/05/15,Confirmed,10
7,Mwezi Property,14/06/20,2020,Jun,Shoulder Season,LV,22,24,1.1,169.03,Corporate,OTA,Oceanic Travels,Company C,4056.72,Transient,136,12/01/15,Confirmed,2
3,Nur Property,14/06/20,2020,Jun,Shoulder Season,EE,17,18,1.1,209.52,Leisure,Website,Oceanic Travels,Company C,3771.38,Transient,78,12/03/15,Confirmed,3
1,Kasha Property,15/06/20,2020,Jun,Shoulder Season,LV,6,6,1,594.87,Corporate,Website,TO Africa,Company B,3569.24,Transient,44,16/04/15,Confirmed,3
2,Casa Property,15/06/20,2020,Jun,Shoulder Season,HU,14,15,1.1,188.75,Group,Group,Sunset Ltd,Company A,2831.18,Transient,108,12/02/15,Confirmed,4
6,Fun Property,15/06/20,2020,Jun,Shoulder Season,LU,20,22,1.1,202.61,Group,Website,ZanziTours,Company B,4457.34,Transient,28,03/04/16,Confirmed,3
5,Loop Property,15/06/20,2020,Jun,Shoulder Season,LU,17,18,1.1,197.66,Leisure,Group,Sunset Ltd,,3557.91,Contract,185,30/10/15,Confirmed,4
4,Michamvi Property,15/06/20,2020,Jun,Shoulder Season,CZ,18,19,1.1,190.53,Business,OTA,Sunset Ltd,,3620.03,Transient,31,02/04/16,Confirmed,3
7,Mwezi Property,15/06/20,2020,Jun,Shoulder Season,PL,22,24,1.1,194.02,Corporate,Corporate,Sunset Ltd,Company C,4656.47,Transient,6,28/04/16,Confirmed,4
3,Nur Property,15/06/20,2020,Jun,Shoulder Season,LU,17,18,1.1,165.8,Business,OTA,TO Africa,,2984.4,Transient,89,06/02/16,Confirmed,4
1,Kasha Property,16/06/20,2020,Jun,Shoulder Season,DE,6,6,1,553.65,Corporate,OTA,TO Africa,Company A,3321.91,Transient,66,01/03/16,Confirmed,4
2,Casa Property,16/06/20,2020,Jun,Shoulder Season,US,14,15,1.1,193.64,Corporate,Website,TO Africa,Company B,2904.63,Transient,0,07/05/16,Confirmed,3
6,Fun Property,16/06/20,2020,Jun,Shoulder Season,UK,20,22,1.1,183.98,Group,OTA,Sunset Ltd,Company A,4047.53,Transient,64,05/03/16,Confirmed,4
5,Loop Property,16/06/20,2020,Jun,Shoulder Season,CH,17,18,1.1,159.43,Corporate,OTA,Sunset Ltd,Company C,2869.68,Transient,71,28/02/16,Confirmed,4
4,Michamvi Property,16/06/20,2020,Jun,Shoulder Season,AE,18,19,1.1,175.27,Business,OTA,Oceanic Travels,Company A,3330.21,Transient,53,18/03/16,Confirmed,3
7,Mwezi Property,16/06/20,2020,Jun,Shoulder Season,IN,22,24,1.1,210.64,Leisure,Direct,Oceanic Travels,,5055.34,Transient,105,27/01/16,Confirmed,3
3,Nur Property,16/06/20,2020,Jun,Shoulder Season,AT,17,18,1.1,190.34,Group,Website,ZanziTours,Company C,3426.17,Transient,95,07/02/16,Confirmed,4
1,Kasha Property,17/06/20,2020,Jun,Shoulder Season,LU,6,6,1,546.51,Corporate,OTA,Sunset Ltd,,3279.04,Transient,12,01/05/16,Confirmed,3
2,Casa Property,17/06/20,2020,Jun,Shoulder Season,IE,14,15,1.1,211.02,Leisure,Direct,Sunset Ltd,Company C,3165.26,Transient,147,19/12/15,Confirmed,4
6,Fun Property,17/06/20,2020,Jun,Shoulder Season,CZ,20,22,1.1,185.22,Corporate,Direct,Oceanic Travels,,4074.78,Transient,94,11/02/16,Confirmed,4
5,Loop Property,17/06/20,2020,Jun,Shoulder Season,LU,17,18,1.1,193.24,Corporate,OTA,TO Africa,Company C,3478.35,Transient,124,13/01/16,Confirmed,3
4,Michamvi Property,17/06/20,2020,Jun,Shoulder Season,IE,18,19,1.1,173.95,Business,Group,TO Africa,Company C,3305.05,Transient,377,06/05/15,Confirmed,3
7,Mwezi Property,17/06/20,2020,Jun,Shoulder Season,SI,22,24,1.1,181.19,Corporate,OTA,Sunset Ltd,,4348.51,TransientParty,150,20/12/15,Confirmed,4
3,Nur Property,17/06/20,2020,Jun,Shoulder Season,CZ,17,18,1.1,213.01,Business,Website,Oceanic Travels,Company C,3834.22,Transient,64,16/03/16,Confirmed,4
1,Kasha Property,18/06/20,2020,Jun,Shoulder Season,AU,6,6,1,562.82,Business,OTA,Oceanic Travels,Company C,3376.94,Transient,93,17/02/16,Confirmed,3
2,Casa Property,18/06/20,2020,Jun,Shoulder Season,IE,14,15,1.1,222.08,Group,OTA,ZanziTours,Company C,3331.25,Transient,71,11/03/16,Confirmed,3
6,Fun Property,18/06/20,2020,Jun,Shoulder Season,LV,20,22,1.1,169.86,Corporate,Group,TO Africa,Company B,3736.96,Transient,386,02/05/15,Confirmed,4
5,Loop Property,18/06/20,2020,Jun,Shoulder Season,DE,17,18,1.1,197.67,Corporate,OTA,Oceanic Travels,,3558.07,Transient,74,10/03/16,Confirmed,4
4,Michamvi Property,18/06/20,2020,Jun,Shoulder Season,US,18,19,1.1,222.92,Corporate,Group,Sunset Ltd,Company A,4235.49,Transient,2,22/05/16,Confirmed,3
7,Mwezi Property,18/06/20,2020,Jun,Shoulder Season,IE,22,24,1.1,186.14,Leisure,Website,TO Africa,Company A,4467.39,Contract,1,24/05/16,Confirmed,4
3,Nur Property,18/06/20,2020,Jun,Shoulder Season,LV,17,18,1.1,225.08,Leisure,Corporate,ZanziTours,,4051.48,Transient,14,12/05/16,Confirmed,4
1,Kasha Property,19/06/20,2020,Jun,Shoulder Season,UK,6,6,1,502.59,Business,Direct,TO Africa,Company C,3015.56,Transient,70,18/03/16,Confirmed,4
2,Casa Property,19/06/20,2020,Jun,Shoulder Season,IN,14,15,1.1,217.15,Leisure,Group,TO Africa,Company C,3257.27,Transient,0,28/05/16,Confirmed,3
6,Fun Property,19/06/20,2020,Jun,Shoulder Season,CH,20,22,1.1,222.22,Group,Direct,TO Africa,Company B,4888.86,Transient,2,27/05/16,Confirmed,3
5,Loop Property,19/06/20,2020,Jun,Shoulder Season,UK,17,18,1.1,201.06,Business,OTA,TO Africa,Company A,3619.04,Transient,42,18/04/16,Confirmed,4
4,Michamvi Property,19/06/20,2020,Jun,Shoulder Season,NL,18,19,1.1,214.67,Leisure,OTA,Sunset Ltd,Company C,4078.8,Transient,43,18/04/16,Confirmed,3
7,Mwezi Property,19/06/20,2020,Jun,Shoulder Season,IE,22,24,1.1,194.77,Leisure,Corporate,Oceanic Travels,Company A,4674.49,Transient,43,19/03/17,Confirmed,5
3,Nur Property,19/06/20,2020,Jun,Shoulder Season,BR,17,18,1.1,213.14,Business,Website,Sunset Ltd,Company C,3836.57,Transient,116,06/01/17,Confirmed,4
1,Kasha Property,20/06/20,2020,Jun,Shoulder Season,LV,6,6,1,672.97,Corporate,TA/TO,Sunset Ltd,,4037.81,Transient,280,27/07/16,Confirmed,5
2,Casa Property,20/06/20,2020,Jun,Shoulder Season,CH,14,15,1.1,214.49,Leisure,OTA,ZanziTours,Company B,3217.33,Transient,2,02/05/17,Confirmed,4
6,Fun Property,20/06/20,2020,Jun,Shoulder Season,AT,20,22,1.1,182.93,Group,Corporate,TO Africa,Company B,4024.4,Transient,5,30/04/17,Confirmed,4
5,Loop Property,20/06/20,2020,Jun,Shoulder Season,DK,17,18,1.1,200.45,Leisure,Direct,Sunset Ltd,Company A,3608.18,Transient,61,06/03/17,Confirmed,4
4,Michamvi Property,20/06/20,2020,Jun,Shoulder Season,RO,18,19,1.1,199.26,Group,Direct,TO Africa,Company B,3785.85,Transient,37,31/03/17,Confirmed,4
