hotel_id,Hotel Property,Arrival Date,Year,Arrival Months,Seasons,country,TTL Rooms,Sold1,Room Sold,Occupancy, ADR , ADR Modifier , Revenue ,Relocation,Room OB, Revnue OB ,Relocation Rev,market_segment,distribution_channel,to_name,company,customer_type,lead_time,reservation_status_date,Reservation Status,Projected PickUp 
1,Casa property,22/11/14,2014,Nov,Low Season,UK,15,0,1,0.07,69,76,76,,0,    ,    ,Contracted T.O,TA/TO,OTA,Leopard Travel,Transient,222,14/04/14,Confirmed,0
1,Casa property,23/11/14,2014,Nov,Low Season,FR,15,2,3,0.20,95,105,314,,0,    ,    ,Contracted T.O,TA/TO,OTA,Leopard Travel,Transient,161,15/06/14,Confirmed,2
1,Casa property,24/11/14,2014,Nov,Low Season,DE,15,0,1,0.07,97,107,107,,0,    ,    ,Contracted T.O,TA/TO,OTA,Leopard Travel,Transient,49,06/10/14,Confirmed,0
1,Casa property,25/11/14,2014,Nov,Low Season,UK,15,1,2,0.13,80,88,176,,0,    ,    ,Contracted T.O,TA/TO,OTA,Zeinth Tours,Transient,117,31/07/14,Confirmed,1
1,Casa property,26/11/14,2014,Nov,Low Season,FR,15,2,3,0.20,89,98,294,,0,    ,    ,Contracted T.O,Corporate,OTA,Zeinth Tours,Transient,36,21/10/14,Confirmed,2
1,Casa property,27/11/14,2014,Nov,Low Season,DE,15,0,1,0.07,116,128,128,,0,    ,    ,Contracted T.O,TA/TO,OTA,Zeinth Tours,Transient,133,17/07/14,Confirmed,0
1,Casa property,28/11/14,2014,Nov,Low Season,UK,15,2,3,0.20,112,123,370,,0,    ,    ,Contracted T.O,TA/TO,OTA,Zeinth Tours,Transient,13,15/11/14,Confirmed,2
1,Casa property,29/11/14,2014,Nov,Low Season,FR,15,1,2,0.13,128,141,281,,0,    ,    ,Contracted T.O,TA/TO,OTA,Mojar Trvael,Transient,38,22/10/14,Confirmed,1
1,Casa property,30/11/14,2014,Nov,Low Season,DE,15,1,2,0.13,81,89,178,,0,    ,    ,Contracted T.O,TA/TO,OTA,Mojar Trvael,Transient,273,02/03/14,Confirmed,1
1,Casa property,01/11/15,2015,Nov,Low Season,UK,15,3,4,0.27,55,66,264,,0,    ,    ,OTA,TA/TO,OTA,OTA,Transient,79,14/08/15,Confirmed,3
1,Casa property,02/11/15,2015,Nov,Low Season,FR,15,4,5,0.33,59,71,354,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,56,07/09/15,Confirmed,4
1,Casa property,03/11/15,2015,Nov,Low Season,DE,15,10,11,0.73,56,67,739,,0,    ,    ,Website,Direct,OTA,Website,Transient,26,08/10/15,Confirmed,10
1,Casa property,04/11/15,2015,Nov,Low Season,UK,15,3,4,0.27,59,71,283,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,52,13/09/15,Confirmed,3
1,Casa property,05/11/15,2015,Nov,Low Season,FR,15,3,4,0.27,58,70,278,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,102,26/07/15,Confirmed,3
1,Casa property,06/11/15,2015,Nov,Low Season,DE,15,2,3,0.20,57,68,205,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,69,29/08/15,Confirmed,2
1,Casa property,07/11/15,2015,Nov,Low Season,UK,15,2,3,0.20,59,71,212,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,141,19/06/15,Confirmed,2
1,Casa property,08/11/15,2015,Nov,Low Season,FR,15,10,11,0.73,57,68,752,,0,    ,    ,Website,Corporate,OTA,Website,Transient,245,08/03/15,Confirmed,10
1,Casa property,09/11/15,2015,Nov,Low Season,DE,15,4,5,0.33,72,87,434,,0,    ,    ,Website,Direct,OTA,Website,Transient,1,08/11/15,Confirmed,4
1,Casa property,10/11/15,2015,Nov,Low Season,UK,15,4,5,0.33,82,99,495,,0,    ,    ,Website,Corporate,OTA,Website,Transient,338,07/12/14,Confirmed,4
1,Casa property,11/11/15,2015,Nov,Low Season,FR,15,10,11,0.73,59,71,779,,0,    ,    ,Website,Corporate,OTA,Website,Transient,121,13/07/15,Confirmed,10
1,Casa property,12/11/15,2015,Nov,Low Season,DE,15,3,4,0.27,58,70,278,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,3,09/11/15,Confirmed,3
1,Casa property,13/11/15,2015,Nov,Low Season,UK,15,10,11,0.73,55,66,726,,0,    ,    ,Website,Direct,OTA,Website,Transient,72,02/09/15,Confirmed,10
1,Casa property,14/11/15,2015,Nov,Low Season,FR,15,10,11,0.73,57,68,752,,0,    ,    ,Website,Corporate,OTA,Website,Transient,22,23/10/15,Confirmed,10
1,Casa property,15/11/15,2015,Nov,Low Season,DE,15,10,11,0.73,81,97,1069,,0,    ,    ,Website,Corporate,OTA,Website,Transient,2,13/11/15,Confirmed,10
1,Casa property,16/11/15,2015,Nov,Low Season,UK,15,4,5,0.33,60,72,360,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,9,07/11/15,Confirmed,4
1,Casa property,17/11/15,2015,Nov,Low Season,FR,15,4,5,0.33,59,71,354,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,64,14/09/15,Confirmed,4
1,Casa property,18/11/15,2015,Nov,Low Season,DE,15,3,4,0.27,58,70,278,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,273,18/02/15,Confirmed,3
1,Casa property,19/11/15,2015,Nov,Low Season,UK,15,3,4,0.27,58,70,278,,0,    ,    ,Website,TA/TO,OTA,Website,Contract,160,12/06/15,Confirmed,3
1,Casa property,20/11/15,2015,Nov,Low Season,FR,15,4,5,0.33,55,66,330,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,116,27/07/15,Confirmed,4
1,Casa property,21/11/15,2015,Nov,Low Season,DE,15,3,4,0.27,59,71,283,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,201,04/05/15,Confirmed,3
1,Casa property,22/11/15,2015,Nov,Low Season,UK,15,4,5,0.33,58,70,348,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,39,14/10/15,Confirmed,4
1,Casa property,23/11/15,2015,Nov,Low Season,FR,15,4,5,0.33,55,66,330,,0,    ,    ,Groups,TA/TO,OTA,Groups,Transient,156,20/06/15,Confirmed,4
1,Casa property,24/11/15,2015,Nov,Low Season,DE,15,2,3,0.20,59,71,212,,0,    ,    ,Website,TA/TO,Direct,Website,Transient,308,20/01/15,Confirmed,2
1,Casa property,25/11/15,2015,Nov,Low Season,UK,15,4,5,0.33,60,72,360,,0,    ,    ,Groups,TA/TO,OTA,Groups,Transient,275,23/02/15,Confirmed,4
1,Casa property,26/11/15,2015,Nov,Low Season,FR,15,10,11,0.73,60,72,792,,0,    ,    ,Groups,TA/TO,OTA,Groups,Transient,85,02/09/15,Confirmed,10
1,Casa property,27/11/15,2015,Nov,Low Season,DE,15,2,3,0.20,59,71,212,,0,    ,    ,Groups,TA/TO,OTA,Groups,Transient,44,14/10/15,Confirmed,2
1,Casa property,28/11/15,2015,Nov,Low Season,UK,15,4,5,0.33,58,70,348,,0,    ,    ,Website,TA/TO,Direct,Website,Transient,17,11/11/15,Confirmed,4
1,Casa property,29/11/15,2015,Nov,Low Season,FR,15,2,3,0.20,57,68,205,,0,    ,    ,Website,TA/TO,Direct,Website,Transient,21,08/11/15,Confirmed,2
1,Casa property,30/11/15,2015,Nov,Low Season,DE,15,10,11,0.73,72,87,954,,0,    ,    ,OTA,Direct,OTA,OTA,Transient,55,06/10/15,Confirmed,10
1,Casa property,01/11/16,2016,Nov,Low Season,FR,15,3,4,0.27,95,113,454,,0,    ,    ,Website,Corporate,OTA,Website,Transient,13,19/10/16,Confirmed,3
1,Casa property,02/11/16,2016,Nov,Low Season,DE,15,4,5,0.33,110,132,659,,0,    ,    ,Website,Corporate,OTA,Website,Transient,38,25/09/16,Confirmed,4
1,Casa property,03/11/16,2016,Nov,Low Season,UK,15,3,4,0.27,105,126,505,,0,    ,    ,Website,Corporate,OTA,Website,Transient,32,02/10/16,Confirmed,3
1,Casa property,04/11/16,2016,Nov,Low Season,FR,15,4,5,0.33,134,161,805,,0,    ,    ,Website,Corporate,OTA,Website,Transient,81,15/08/16,Confirmed,4
1,Casa property,05/11/16,2016,Nov,Low Season,DE,15,3,4,0.27,117,140,562,,0,    ,    ,Website,Corporate,OTA,Website,Transient,9,27/10/16,Confirmed,3
1,Casa property,06/11/16,2016,Nov,Low Season,UK,15,3,4,0.27,85,102,408,,0,    ,    ,Website,Direct,OTA,Website,Transient,47,20/09/16,Confirmed,3
1,Casa property,07/11/16,2016,Nov,Low Season,FR,15,4,5,0.33,137,164,822,,0,    ,    ,Website,Direct,OTA,Website,Transient,118,12/07/16,Confirmed,4
1,Casa property,08/11/16,2016,Nov,Low Season,UK,15,4,5,0.33,156,187,934,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,100,31/07/16,Confirmed,4
1,Casa property,09/11/16,2016,Nov,Low Season,FR,15,3,4,0.27,109,130,521,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,59,11/09/16,Confirmed,3
1,Casa property,10/11/16,2016,Nov,Low Season,DE,15,4,5,0.33,111,133,663,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,47,24/09/16,Confirmed,4
1,Casa property,11/11/16,2016,Nov,Low Season,UK,15,4,5,0.33,153,184,918,,0,    ,    ,Website,Corporate,OTA,Website,Transient,67,05/09/16,Confirmed,4
1,Casa property,12/11/16,2016,Nov,Low Season,FR,15,3,4,0.27,195,234,936,,0,    ,    ,Website,Corporate,OTA,Website,Transient,315,02/01/16,Confirmed,3
1,Casa property,13/11/16,2016,Nov,Low Season,DE,15,3,4,0.27,187,224,898,,0,    ,    ,Website,Corporate,OTA,Website,Transient,56,18/09/16,Confirmed,3
1,Casa property,14/11/16,2016,Nov,Low Season,UK,15,3,4,0.27,156,187,749,,0,    ,    ,Website,Corporate,OTA,Website,Transient,71,04/09/16,Confirmed,3
1,Casa property,15/11/16,2016,Nov,Low Season,FR,15,3,4,0.27,81,97,389,,0,    ,    ,Website,Corporate,OTA,Website,Transient,28,18/10/16,Confirmed,3
1,Casa property,16/11/16,2016,Nov,Low Season,DE,15,4,5,0.33,90,108,540,,0,    ,    ,Website,Corporate,OTA,Website,Transient,6,10/11/16,Confirmed,4
1,Casa property,17/11/16,2016,Nov,Low Season,UK,15,4,5,0.33,138,165,826,,0,    ,    ,Website,Corporate,OTA,Website,Transient,1,16/11/16,Confirmed,4
1,Casa property,18/11/16,2016,Nov,Low Season,FR,15,3,4,0.27,112,135,539,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,138,03/07/16,Confirmed,3
1,Casa property,19/11/16,2016,Nov,Low Season,DE,15,4,5,0.33,88,105,527,,0,    ,    ,Website,Corporate,OTA,Website,Transient,14,05/11/16,Confirmed,4
1,Casa property,20/11/16,2016,Nov,Low Season,UK,15,3,4,0.27,150,180,721,,0,    ,    ,Website,Corporate,OTA,Website,Transient,5,15/11/16,Confirmed,3
1,Casa property,21/11/16,2016,Nov,Low Season,FR,15,4,5,0.33,77,92,459,,0,    ,    ,Website,Corporate,OTA,Website,Transient,1,20/11/16,Confirmed,4
1,Casa property,22/11/16,2016,Nov,Low Season,DE,15,3,4,0.27,130,156,623,,0,    ,    ,Website,Corporate,OTA,Website,Transient,4,18/11/16,Confirmed,3
1,Casa property,23/11/16,2016,Nov,Low Season,UK,15,3,4,0.27,104,124,497,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,2,21/11/16,Confirmed,3
1,Casa property,24/11/16,2016,Nov,Low Season,FR,15,4,5,0.33,112,134,672,,0,    ,    ,OTA,Corporate,Direct,OTA,Transient,40,15/10/16,Confirmed,4
1,Casa property,25/11/16,2016,Nov,Low Season,DE,15,3,4,0.27,118,141,566,,0,    ,    ,OTA,Direct,OTA,OTA,Transient,103,14/08/16,Confirmed,3
1,Casa property,26/11/16,2016,Nov,Low Season,UK,15,3,4,0.27,147,176,704,,0,    ,    ,Contracted T.O,Direct,OTA,Agent06,Transient,240,31/03/16,Confirmed,3
1,Casa property,27/11/16,2016,Nov,Low Season,FR,15,3,4,0.27,95,113,454,,0,    ,    ,Contracted T.O,Direct,OTA,Agent06,Transient,90,29/08/16,Confirmed,3
1,Casa property,28/11/16,2016,Nov,Low Season,DE,15,4,5,0.33,86,103,513,,0,    ,    ,Contracted T.O,TA/TO,OTA,Agent06,Transient,76,13/09/16,Confirmed,4
1,Casa property,29/11/16,2016,Nov,Low Season,FR,15,3,4,0.27,91,109,437,,0,    ,    ,Contracted T.O,Corporate,OTA,Agent06,Transient,10,19/11/16,Confirmed,3
1,Casa property,30/11/16,2016,Nov,Low Season,DE,15,3,4,0.27,86,103,410,,0,    ,    ,Contracted T.O,Corporate,OTA,Agent06,Transient,292,12/02/16,Confirmed,3
1,Casa property,01/11/17,2017,Nov,Low Season,NL,15,5,6,0.40,115,150,899,,0,    ,    ,Website,Direct,TA/TO,Website,Good bye ZNZ,73,20/08/17,Confirmed,5
1,Casa property,02/11/17,2017,Nov,Low Season,NL,15,5,6,0.40,140,183,1095,,0,    ,    ,Direct,Corporate,Direct,Direct,Good bye ZNZ,143,12/06/17,Confirmed,5
1,Casa property,03/11/17,2017,Nov,Low Season,NL,15,5,6,0.40,104,135,807,,0,    ,    ,OTA,TA/TO,TA/TO,OTA,Brenda Africa,100,26/07/17,Confirmed,5
1,Casa property,04/11/17,2017,Nov,Low Season,NL,15,5,6,0.40,99,129,776,,0,    ,    ,OTA,Direct,TA/TO,OTA,Brenda Africa,39,26/09/17,Confirmed,5
1,Casa property,05/11/17,2017,Nov,Low Season,NL,15,5,6,0.40,75,98,585,,0,    ,    ,OTA,Direct,TA/TO,OTA,Brenda Africa,211,08/04/17,Confirmed,5
1,Casa property,06/11/17,2017,Nov,Low Season,NL,15,4,5,0.33,130,169,845,,0,    ,    ,Direct,TA/TO,Direct,Direct,Brenda Africa,110,19/07/17,Confirmed,4
1,Casa property,07/11/17,2017,Nov,Low Season,NL,15,5,6,0.40,81,105,630,,0,    ,    ,OTA,TA/TO,TA/TO,OTA,Coco Beach,279,01/02/17,Confirmed,5
1,Casa property,08/11/17,2017,Nov,Low Season,DE,15,4,5,0.33,176,229,1147,,0,    ,    ,Website,Corporate,TA/TO,Website,Coco Beach,6,02/11/17,Confirmed,4
1,Casa property,09/11/17,2017,Nov,Low Season,UK,15,5,6,0.40,114,149,892,,0,    ,    ,Website,TA/TO,TA/TO,Website,Coco Beach,2,07/11/17,Confirmed,5
1,Casa property,10/11/17,2017,Nov,Low Season,FR,15,4,5,0.33,61,79,397,0,0,    ,    ,OTA,TA/TO,TA/TO,OTA,Coco Beach,29,12/10/17,Confirmed,4
1,Casa property,11/11/17,2017,Nov,Low Season,BE,15,5,6,0.40,72,94,562,,0,    ,    ,Website,TA/TO,TA/TO,Website,Coco Beach,85,18/08/17,Confirmed,5
1,Casa property,12/11/17,2017,Nov,Low Season,SA,15,5,6,0.40,115,150,897,,0,    ,    ,Website,TA/TO,TA/TO,Website,Concept Reisen,85,19/08/17,Confirmed,5
1,Casa property,13/11/17,2017,Nov,Low Season,EG,15,4,5,0.33,85,111,553,,0,    ,    ,Website,Direct,Direct,Website,Concept Reisen,77,28/08/17,Confirmed,4
1,Casa property,14/11/17,2017,Nov,Low Season,NL,15,5,6,0.40,128,166,998,,0,    ,    ,Website,Direct,TA/TO,Website,Concept Reisen,5,09/11/17,Confirmed,5
1,Casa property,15/11/17,2017,Nov,Low Season,DE,15,4,5,0.33,77,99,497,,0,    ,    ,Website,Corporate,TA/TO,Website,Concept Reisen,188,11/05/17,Confirmed,4
1,Casa property,16/11/17,2017,Nov,Low Season,FR,15,5,6,0.40,89,116,694,,0,    ,    ,Website,TA/TO,TA/TO,Website,Concept Reisen,116,23/07/17,Confirmed,5
1,Casa property,17/11/17,2017,Nov,Low Season,SA,15,4,5,0.33,95,123,614,,0,    ,    ,Website,Direct,Direct,Website,Concept Reisen,133,07/07/17,Confirmed,4
1,Casa property,18/11/17,2017,Nov,Low Season,PL,15,4,5,0.33,73,95,473,,0,    ,    ,Website,TA/TO,TA/TO,Website,Concept Reisen,1,17/11/17,Confirmed,4
1,Casa property,19/11/17,2017,Nov,Low Season,RU,15,4,5,0.33,96,125,626,,0,    ,    ,Website,Direct,TA/TO,Website,Sergenti big Cat,283,09/02/17,Confirmed,4
1,Casa property,20/11/17,2017,Nov,Low Season,DE,15,4,5,0.33,77,100,498,,0,    ,    ,Website,Direct,TA/TO,Website,Sergenti big Cat,221,13/04/17,Confirmed,4
1,Casa property,21/11/17,2017,Nov,Low Season,FR,15,5,6,0.40,130,169,1014,,0,    ,    ,Website,Direct,Direct,Website,Sergenti big Cat,17,04/11/17,Confirmed,5
1,Casa property,22/11/17,2017,Nov,Low Season,DE,15,4,5,0.33,148,192,961,,0,    ,    ,Website,Direct,TA/TO,Website,Sergenti big Cat,10,12/11/17,Confirmed,4
1,Casa property,23/11/17,2017,Nov,Low Season,UK,15,4,5,0.33,119,154,772,,0,    ,    ,Website,TA/TO,TA/TO,Website,Leopard Travel,50,04/10/17,Confirmed,4
1,Casa property,24/11/17,2017,Nov,Low Season,FR,15,5,6,0.40,102,132,792,,0,    ,    ,Website,Corporate,TA/TO,Website,Leopard Travel,288,09/02/17,Confirmed,5
1,Casa property,25/11/17,2017,Nov,Low Season,DE,15,4,5,0.33,91,118,591,,0,    ,    ,Website,Corporate,TA/TO,Website,Leopard Travel,5,20/11/17,Confirmed,4
1,Casa property,26/11/17,2017,Nov,Low Season,UK,15,5,6,0.40,70,91,546,,0,    ,    ,Website,Corporate,TA/TO,Website,Leopard Travel,10,16/11/17,Confirmed,5
1,Casa property,27/11/17,2017,Nov,Low Season,FR,15,4,5,0.33,71,92,460,,0,    ,    ,Website,Corporate,TA/TO,Website,Leopard Travel,317,14/01/17,Confirmed,4
1,Casa property,28/11/17,2017,Nov,Low Season,DE,15,4,5,0.33,85,111,553,,0,    ,    ,Website,Corporate,TA/TO,Website,Zeinth Tours,74,15/09/17,Confirmed,4
1,Casa property,29/11/17,2017,Nov,Low Season,UK,15,5,6,0.40,147,191,1144,,0,    ,    ,Website,Corporate,TA/TO,Website,Zeinth Tours,29,31/10/17,Confirmed,5
1,Casa property,30/11/17,2017,Nov,Low Season,FR,15,5,6,0.40,75,98,585,,0,    ,    ,Website,Corporate,TA/TO,Website,A+M Travel,153,30/06/17,Confirmed,5
1,Casa property,01/11/18,2018,Nov,Low Season,FR,15,5,6,0.40,108,140,842,,0,    ,    ,Contracted T.O,TA/TO,OTA,Sergenti big Cat,Transient,70,23/08/18,Confirmed,5
1,Casa property,02/11/18,2018,Nov,Low Season,DE,15,6,7,0.47,125,163,1138,,0,    ,    ,Contracted T.O,TA/TO,OTA,Sergenti big Cat,Transient,101,24/07/18,Confirmed,6
1,Casa property,03/11/18,2018,Nov,Low Season,FR,15,7,8,0.53,104,135,1076,,0,    ,    ,Contracted T.O,TA/TO,OTA,Escape TrAVEL,Transient,20,14/10/18,Confirmed,7
1,Casa property,04/11/18,2018,Nov,Low Season,DE,15,7,8,0.53,177,230,1844,,0,    ,    ,Contracted T.O,Corporate,OTA,Escape TrAVEL,Transient,54,11/09/18,Confirmed,7
1,Casa property,05/11/18,2018,Nov,Low Season,UK,15,5,6,0.40,151,196,1178,,0,    ,    ,Contracted T.O,TA/TO,OTA,Escape TrAVEL,Transient,0,05/11/18,Confirmed,5
1,Casa property,06/11/18,2018,Nov,Low Season,FR,15,7,8,0.53,119,154,1236,,0,    ,    ,Contracted T.O,Corporate,OTA,Escape TrAVEL,Transient,32,05/10/18,Confirmed,7
1,Casa property,07/11/18,2018,Nov,Low Season,DE,15,5,6,0.40,99,129,776,,0,    ,    ,Contracted T.O,Corporate,OTA,Escape TrAVEL,Transient,36,02/10/18,Confirmed,5
1,Casa property,08/11/18,2018,Nov,Low Season,UK,15,7,8,0.53,65,85,676,,0,    ,    ,Contracted T.O,Corporate,OTA,Escape TrAVEL,Transient,85,15/08/18,Confirmed,7
1,Casa property,09/11/18,2018,Nov,Low Season,DE,15,6,7,0.47,67,87,610,,0,    ,    ,Contracted T.O,Corporate,OTA,A+M Travel,Transient,134,28/06/18,Confirmed,6
1,Casa property,10/11/18,2018,Nov,Low Season,FR,15,5,6,0.40,131,171,1025,,0,    ,    ,Contracted T.O,Direct,OTA,A+M Travel,Transient,25,16/10/18,Confirmed,5
1,Casa property,11/11/18,2018,Nov,Low Season,DE,15,7,8,0.53,109,142,1137,,0,    ,    ,Contracted T.O,Corporate,OTA,A+M Travel,Contract,258,26/02/18,Confirmed,7
1,Casa property,12/11/18,2018,Nov,Low Season,UK,15,6,7,0.47,102,132,924,,0,    ,    ,Contracted T.O,Corporate,OTA,Good bye ZNZ,Transient,53,20/09/18,Confirmed,6
1,Casa property,13/11/18,2018,Nov,Low Season,FR,15,6,7,0.47,110,143,999,,0,    ,    ,Contracted T.O,Direct,OTA,Brenda Africa,TransientParty,95,10/08/18,Confirmed,6
1,Casa property,14/11/18,2018,Nov,Low Season,DE,15,7,8,0.53,100,130,1039,,0,    ,    ,Contracted T.O,TA/TO,OTA,Brenda Africa,TransientParty,52,23/09/18,Confirmed,7
1,Casa property,15/11/18,2018,Nov,Low Season,UK,15,7,8,0.53,72,94,751,,0,    ,    ,Contracted T.O,TA/TO,OTA,Brenda Africa,Transient,0,15/11/18,Confirmed,7
1,Casa property,16/11/18,2018,Nov,Low Season,DE,15,7,8,0.53,133,172,1379,,0,    ,    ,Contracted T.O,TA/TO,OTA,Brenda Africa,Transient,146,23/06/18,Confirmed,7
1,Casa property,17/11/18,2018,Nov,Low Season,UK,15,5,6,0.40,105,137,819,,0,    ,    ,Contracted T.O,TA/TO,OTA,Leopard Travel,Transient,4,13/11/18,Confirmed,5
1,Casa property,18/11/18,2018,Nov,Low Season,FR,15,7,8,0.53,125,163,1301,,0,    ,    ,Contracted T.O,TA/TO,OTA,Zeinth Tours,Transient,232,31/03/18,Confirmed,7
1,Casa property,19/11/18,2018,Nov,Low Season,UK,15,7,8,0.53,150,195,1560,,0,    ,    ,Contracted T.O,Corporate,OTA,Zeinth Tours,Transient,7,12/11/18,Confirmed,7
1,Casa property,20/11/18,2018,Nov,Low Season,FR,15,6,7,0.47,144,187,1310,,0,    ,    ,Contracted T.O,Direct,OTA,Zeinth Tours,Transient,386,30/10/17,Confirmed,6
1,Casa property,21/11/18,2018,Nov,Low Season,DE,15,5,6,0.40,114,149,892,,0,    ,    ,Contracted T.O,TA/TO,OTA,Zeinth Tours,Transient,322,03/01/18,Confirmed,5
1,Casa property,22/11/18,2018,Nov,Low Season,UK,15,6,7,0.47,108,140,982,,0,    ,    ,Contracted T.O,TA/TO,OTA,Zeinth Tours,Transient,131,14/07/18,Confirmed,6
1,Casa property,23/11/18,2018,Nov,Low Season,FR,15,6,7,0.47,119,154,1081,,0,    ,    ,Contracted T.O,Corporate,OTA,Zeinth Tours,Contract,16,07/11/18,Confirmed,6
1,Casa property,24/11/18,2018,Nov,Low Season,DE,15,5,6,0.40,117,152,913,,0,    ,    ,Contracted T.O,Corporate,OTA,Zeinth Tours,Transient,36,19/10/18,Confirmed,5
1,Casa property,25/11/18,2018,Nov,Low Season,UK,15,5,6,0.40,91,118,709,,0,    ,    ,Contracted T.O,Corporate,OTA,Zeinth Tours,Transient,157,21/06/18,Confirmed,5
1,Casa property,26/11/18,2018,Nov,Low Season,FR,15,6,7,0.47,78,101,710,,0,    ,    ,Contracted T.O,Corporate,OTA,Mojar Trvael,Transient,26,31/10/18,Confirmed,6
1,Casa property,27/11/18,2018,Nov,Low Season,DE,15,5,6,0.40,95,124,741,,0,    ,    ,Contracted T.O,TA/TO,OTA,Mojar Trvael,Transient,43,15/10/18,Confirmed,5
1,Casa property,28/11/18,2018,Nov,Low Season,UK,15,7,8,0.53,96,125,1002,,0,    ,    ,Contracted T.O,TA/TO,OTA,Tanzania Advanture,Transient,9,19/11/18,Confirmed,7
1,Casa property,29/11/18,2018,Nov,Low Season,FR,15,6,7,0.47,89,116,812,,0,    ,    ,Contracted T.O,Direct,OTA,Tanzania Advanture,Transient,34,26/10/18,Confirmed,6
1,Casa property,30/11/18,2018,Nov,Low Season,DE,15,5,6,0.40,81,105,630,,0,    ,    ,Contracted T.O,Direct,OTA,Tanzania Advanture,Transient,0,30/11/18,Confirmed,5
1,Casa property,01/11/19,2019,Nov,Low Season,NL,15,6,7,0.47,159,207,1447,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,111,13/07/19,Confirmed,6
1,Casa property,02/11/19,2019,Nov,Low Season,NL,15,5,6,0.40,119,154,927,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,89,05/08/19,Confirmed,5
1,Casa property,03/11/19,2019,Nov,Low Season,NL,15,7,8,0.53,139,181,1446,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,50,14/09/19,Confirmed,7
1,Casa property,04/11/19,2019,Nov,Low Season,NL,15,6,7,0.47,109,142,991,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,132,25/06/19,Confirmed,6
1,Casa property,05/11/19,2019,Nov,Low Season,NL,15,5,6,0.40,90,117,702,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,2,03/11/19,Confirmed,5
1,Casa property,06/11/19,2019,Nov,Low Season,NL,15,6,7,0.47,96,125,876,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,179,11/05/19,Confirmed,6
1,Casa property,07/11/19,2019,Nov,Low Season,DE,15,6,7,0.47,95,124,865,,0,    ,    ,OTA,TA/TO,OTA,OTA,Transient,88,11/08/19,Confirmed,6
1,Casa property,08/11/19,2019,Nov,Low Season,UK,15,7,8,0.53,45,59,468,,0,    ,    ,Website,Direct,OTA,Website,Transient,169,23/05/19,Confirmed,7
1,Casa property,09/11/19,2019,Nov,Low Season,FR,15,6,7,0.47,113,147,1029,,0,    ,    ,OTA,Direct,Direct,OTA,Transient,105,27/07/19,Confirmed,6
1,Casa property,10/11/19,2019,Nov,Low Season,BE,15,5,6,0.40,100,130,780,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,160,03/06/19,Confirmed,5
1,Casa property,11/11/19,2019,Nov,Low Season,SA,15,7,8,0.53,80,104,832,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,49,23/09/19,Confirmed,7
1,Casa property,12/11/19,2019,Nov,Low Season,FI,15,8,9,0.60,87,113,1018,,0,    ,    ,OTA,TA/TO,OTA,OTA,Transient,9,03/11/19,Confirmed,8
1,Casa property,13/11/19,2019,Nov,Low Season,FI,15,7,8,0.53,88,114,915,,0,    ,    ,Website,TA/TO,OTA,Website,Contract,28,16/10/19,Confirmed,7
1,Casa property,14/11/19,2019,Nov,Low Season,DE,15,6,7,0.47,78,101,710,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,30,15/10/19,Confirmed,6
1,Casa property,15/11/19,2019,Nov,Low Season,FR,15,7,8,0.53,87,113,905,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,9,06/11/19,Confirmed,7
1,Casa property,16/11/19,2019,Nov,Low Season,SA,15,5,6,0.40,88,114,686,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,6,10/11/19,Confirmed,5
1,Casa property,17/11/19,2019,Nov,Low Season,PL,15,7,8,0.53,80,104,832,,0,    ,    ,OTA,TA/TO,OTA,OTA,Transient,42,06/10/19,Confirmed,7
1,Casa property,18/11/19,2019,Nov,Low Season,RU,15,6,7,0.47,99,129,905,,0,    ,    ,OTA,TA/TO,OTA,OTA,Transient,57,22/09/19,Confirmed,6
1,Casa property,19/11/19,2019,Nov,Low Season,DE,15,8,9,0.60,93,121,1093,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,130,12/07/19,Confirmed,8
